level_0,level_1,1,2,3,4
"(4, 11)","(4, 5)",-118.42290155009329,-123.29479968053346,-121.57505570534595,-508.0
"(5, 10)","(4, 5)",-125.29596339987025,-122.52529746845238,-507.0,-119.83353809781644
"(3, 3)","(3, 7)",0.0,0.0,0.0,0.0
"(2, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(4, 12)","(3, 4)",0.0,0.0,0.0,0.0
"(3, 9)","(3, 10)",-975.53125,-1005.033203125,-76.32398098248896,-70.78942661271554
"(2, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 4)",-113.70793778919678,-510.0,-123.54672563500671,-116.77437928116856
"(0, 12)","(4, 4)",-118.01992441042532,-122.05726148960605,-120.87340363830938,-112.40342295683391
"(2, 7)","(3, 7)",-101.29376378488705,-97.5810681039082,-505.0,-101.95620098391345
"(1, 7)","(3, 7)",-103.92103463371859,-101.0258657332361,-758.25,-103.8986696405649
"(0, 7)","(3, 7)",-99.92811225921668,-103.594472718012,-506.0,-102.43781778228362
"(4, 11)","(3, 5)",-142.25771084461766,-146.63202581052548,-144.0040817428394,-763.5
"(3, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(0, 10)","(2, 4)",-126.17061424039213,-128.8441972652397,-509.5,-122.8812493738639
"(2, 12)","(2, 4)",0.0,0.0,0.0,0.0
"(0, 2)","(4, 8)",-108.43180893535214,-102.4220789554048,-105.63767932738253,-109.4349906398458
"(1, 2)","(4, 8)",-101.02267324045272,-104.55466797648126,-104.54324489741012,-100.95739132199694
"(0, 1)","(4, 8)",-107.24502210433329,-103.17343521038282,-103.63028565555433,-107.65207714869464
"(1, 1)","(4, 8)",-105.63017397447405,-100.55812717231315,-102.5360302038263,-105.58514439024815
"(0, 0)","(4, 8)",-105.07894755412353,-100.41111657189248,-105.07894755412353,-106.02098083137187
"(1, 0)","(4, 8)",-105.17685502696673,-101.83269073214711,-104.43726237688139,-98.94115678092192
"(1, 12)","(1, 3)",-127.89828710525012,-512.0,-134.89065961254536,-130.8442742072234
"(0, 12)","(1, 3)",-128.74900844773674,-131.5838365057614,-126.6382551112682,-123.90895048735433
"(4, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(5, 11)","(3, 5)",-142.85375564672736,-138.72397684637474,-146.27301108121708,-509.5
"(2, 12)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 8)","(1, 8)",-84.81140149426051,-87.67697054410891,-84.49658112077182,-506.5
"(4, 7)","(1, 8)",-80.9298748507307,-82.55954554933274,-81.45586074284658,-81.29411713836255
"(3, 6)","(1, 8)",0.0,0.0,0.0,0.0
"(3, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(1, 12)","(1, 2)",-137.3292196417306,-513.0,-143.1787443821221,-132.72340015709779
"(0, 12)","(1, 2)",-139.4780924850481,-137.32964792577872,-134.98461226964645,-139.17959343694966
"(2, 2)","(4, 8)",-98.2642253655576,-100.46753056020106,-99.33178057225703,-506.5
"(2, 1)","(4, 8)",-102.45207633062276,-98.7627136288123,-99.78714686425076,-95.92745006145825
"(2, 0)","(4, 8)",-105.02196000284931,-99.9390119107637,-100.9364913923137,-98.87076073848438
"(3, 2)","(4, 8)",-98.66186774896747,-98.91230039256273,-101.95026730185626,-506.0
"(3, 1)","(4, 8)",-96.43856259185398,-100.35649306257109,-99.60796719186547,-96.4921602326712
"(3, 0)","(4, 8)",-100.70263280096316,-101.78886301729011,-101.65482087689261,-99.52033919049393
"(1, 12)","(2, 4)",-123.62402895592578,-510.0,-118.90543375095112,-117.19202742568902
"(0, 12)","(2, 4)",-118.01992441042532,-112.92395589056554,-119.23371685695597,-112.95711569357195
"(5, 8)","(2, 7)",-101.74964635856644,-98.23371771635348,-101.16974839728638,-507.0
"(2, 7)","(2, 6)",0.0,0.0,0.0,0.0
"(5, 13)","(1, 5)",-166.10686648138577,-162.6477134030282,-511.5,-162.6477134030282
"(5, 12)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 12)","(1, 2)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 1)","(4, 8)",-98.3496791299649,-101.10982759652677,-101.90825433774853,-98.55396609616885
"(5, 6)","(2, 7)",-96.18371070517946,-94.16034053617372,-93.00118930336697,-95.56035905469344
"(5, 5)","(2, 7)",-90.81145813934214,-85.50630642450234,-86.79279829983057,-93.32465450965114
"(4, 5)","(2, 7)",-88.81765150339086,-91.76780485495448,-91.71347636366603,-91.63528874604404
"(3, 5)","(2, 7)",-81.76218976612823,-86.53192591387486,-85.58638765122961,-505.5
"(2, 5)","(2, 7)",-81.24753386531518,-81.00051388646918,-82.0560814533136,-505.0
"(1, 5)","(2, 7)",-79.16732583734904,-80.393912328104,-76.5403668568174,-505.5
"(0, 5)","(2, 7)",-75.89035101131142,-76.70504896677542,-76.66849884148905,-506.0
"(5, 4)","(2, 7)",-85.29968217009346,-87.56578962843628,-508.0,-83.11503742023618
"(4, 4)","(2, 7)",-85.95378101084044,-83.81030176363757,-507.5,-91.28284757192452
"(3, 4)","(2, 7)",-82.58467431957114,-82.01688073369138,-507.0,-82.22018337801671
"(2, 4)","(2, 7)",-80.17215777454184,-79.99880697427773,-506.5,-81.73046527511224
"(1, 4)","(2, 7)",-74.7378983543322,-79.51315504924966,-74.60144947630104,-73.27242576374334
"(0, 4)","(2, 7)",-75.10358826117977,-73.75636266359453,-76.4731091501273,-74.24321152918407
"(5, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(2, 6)","(3, 8)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 5)",-124.49484846678496,-122.78495578714501,-128.77698913372728,-510.5
"(3, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(1, 12)","(3, 4)",-124.08251054268806,-510.0,-128.84359750507502,-117.70257538789917
"(0, 12)","(3, 4)",-118.01992441042532,-120.62127409196489,-118.07668592890398,-128.9308473154572
"(4, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 11)","(1, 4)",-138.84507600721088,-140.10526340549805,-135.6204563642906,-512.5
"(2, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(4, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 8)",-118.383367752759,-506.0,-118.10537537212407,-114.96779156944845
"(0, 12)","(4, 8)",-114.35694430388892,-117.78386664098684,-117.53118698165237,-119.41369030360778
"(2, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(4, 13)","(1, 1)",-128.64443569025323,-129.80284980673667,-515.0,-136.74230709156495
"(5, 12)","(3, 4)",0.0,0.0,0.0,0.0
"(4, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(2, 3)","(3, 7)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(2, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(3, 10)","(2, 8)",-94.20419983799816,-90.11430789210637,-93.63192765392154,-92.63473762113011
"(2, 10)","(2, 8)",-92.87352807576137,-90.69651032999232,-504.5,-91.03631939259189
"(1, 10)","(2, 8)",-87.59023079839167,-90.1507702234131,-505.0,-90.45468566615719
"(0, 10)","(2, 8)",-86.91723741800652,-84.31787768706806,-505.5,-88.69510171922452
"(4, 10)","(2, 8)",-90.40224573365555,-88.48002122187162,-505.5,-92.81816765631469
"(3, 11)","(2, 8)",-90.4967951616558,-90.78822684193194,-94.54162996529816,-759.75
"(2, 11)","(2, 8)",-90.9028674353791,-92.92125303779274,-90.39845978996689,-506.0
"(1, 11)","(2, 8)",-88.04925178432214,-90.06776720754883,-89.25153388919972,-88.31809197869826
"(0, 11)","(2, 8)",-88.1008447599736,-87.40430789069534,-84.36871418899639,-88.32653269755158
"(4, 11)","(2, 8)",-91.84854773824027,-87.89473349222985,-91.00329952866963,-507.0
"(4, 8)","(1, 7)",-84.41577798578469,-81.35944308789675,-77.20261596390193,-507.5
"(1, 7)","(1, 6)",0.0,0.0,0.0,0.0
"(5, 10)","(2, 8)",-87.7893108613803,-88.1008447599736,-506.0,-90.39614525361688
"(3, 10)","(4, 7)",-96.37495558105834,-95.23052362094106,-95.909467140658,-97.32102593291623
"(2, 10)","(4, 7)",-90.81865771668097,-89.98920120300497,-505.5,-93.14498516607603
"(1, 10)","(4, 7)",-89.12224891125956,-90.07754711880966,-506.0,-87.29111762685189
"(0, 10)","(4, 7)",-88.3194299682745,-87.34683305188454,-506.5,-91.65209897034387
"(4, 10)","(4, 7)",-98.2424308235851,-95.18400837540308,-504.5,-95.19857946831021
"(3, 11)","(4, 7)",-91.53270144982847,-95.79306144323448,-96.94764868927076,-506.5
"(2, 11)","(4, 7)",-89.77950253280065,-89.72097230383704,-90.0170054626009,-760.5
"(1, 11)","(4, 7)",-87.11831643249917,-84.24958217526049,-89.65032576381876,-88.58688974308805
"(0, 11)","(4, 7)",-87.56578962843628,-89.98400780622886,-85.4664823151318,-89.27082921588891
"(4, 11)","(4, 7)",-95.55288799929,-96.94012831978328,-98.51696549859679,-506.0
"(5, 10)","(4, 7)",-95.29686084376388,-94.90262538614742,-505.0,-98.0812400145551
"(0, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(2, 8)",-89.60156621988158,-88.1008447599736,-90.2251498386745,-88.09982104982238
"(5, 5)","(2, 8)",-81.71047301061093,-87.0940168567881,-85.65910554124636,-86.35246611786714
"(4, 5)","(2, 8)",-81.02026827134569,-80.68710122494518,-87.37701954098566,-81.36524826382373
"(3, 5)","(2, 8)",-76.74168572845312,-83.18958823394101,-79.77722009906289,-505.5
"(2, 5)","(2, 8)",-70.77034261433782,-76.989156032466,-74.63064252545702,-505.0
"(1, 5)","(2, 8)",-71.35988747798646,-71.96187771135003,-68.0819676843281,-505.5
"(0, 5)","(2, 8)",-69.73904624252405,-70.61146412805418,-70.62798967832322,-506.0
"(5, 4)","(2, 8)",-86.01083892253531,-87.56578962843628,-508.0,-82.79765326538211
"(4, 4)","(2, 8)",-85.67717286776852,-85.22461806709582,-761.25,-82.76534345957205
"(3, 4)","(2, 8)",-80.06201716405059,-81.68143965167596,-507.0,-79.73260873531294
"(2, 4)","(2, 8)",-75.73018552178361,-78.17753265479061,-886.375,-72.44940675281744
"(1, 4)","(2, 8)",-70.28467845598539,-75.85285066170198,-70.19489573887302,-68.20262291079592
"(0, 4)","(2, 8)",-68.44581734791936,-71.02009069259378,-64.40356848026781,-68.82962944295899
"(5, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(5, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 5)",0.0,0.0,0.0,0.0
"(4, 2)","(4, 8)",-102.57552643288832,-100.14481582657513,-99.26101138873346,-505.5
"(4, 0)","(4, 8)",-101.68281533393056,-101.05902877752841,-101.40344365434098,-97.2020817699701
"(5, 13)","(1, 1)",-136.939437250962,-125.78226055860199,-515.5,-125.78226055860199
"(2, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 9)","(1, 8)",-505.5,-506.5,-81.91631579871066,-81.87555112729534
"(2, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 12)","(1, 2)",0.0,0.0,0.0,0.0
"(2, 8)","(3, 8)",-93.28532748563407,-100.11553209804758,-93.58959031160643,-504.5
"(1, 8)","(3, 8)",-95.19600178233013,-94.52482146804678,-93.59920137766824,-505.0
"(0, 8)","(3, 8)",-95.38951972538237,-95.10628360243608,-93.27021975687407,-505.5
"(0, 13)","(4, 8)",-115.6033140386456,-116.8641074820249,-116.33531149627143,-115.6033140386456
"(1, 13)","(4, 8)",-115.04980946200169,-112.01132814365084,-114.26436786061623,-113.52759074594076
"(2, 13)","(4, 8)",-111.14797867154743,-104.23448172724707,-506.0,-106.1885911393254
"(3, 13)","(4, 8)",-108.22452205313485,-107.98889496668706,-758.25,-109.01248610096364
"(4, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 11)","(4, 6)",-117.45239154016502,-114.35694430388892,-116.25591753113699,-761.25
"(4, 13)","(4, 8)",-109.69410447141848,-109.02339720006454,-505.0,-104.9284716979206
"(5, 12)","(2, 4)",0.0,0.0,0.0,0.0
"(2, 8)","(2, 9)",0.0,0.0,0.0,0.0
"(1, 6)","(1, 8)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(3, 10)","(3, 7)",-93.74190756813357,-91.98808035192181,-94.75094407712842,-92.608275547717
"(2, 10)","(3, 7)",-88.2887315211199,-90.17765250498223,-884.625,-91.10710746200994
"(1, 10)","(3, 7)",-86.3043245298299,-91.9495953756759,-506.0,-85.58426070155224
"(0, 10)","(3, 7)",-88.3194299682745,-90.14026592612285,-506.5,-85.30340794828476
"(4, 10)","(3, 7)",-93.89626855517963,-89.42394581687287,-505.5,-90.26206349384071
"(3, 11)","(3, 7)",-88.31469660719827,-90.91549907241503,-89.70014464166823,-506.5
"(2, 11)","(3, 7)",-88.69978122129056,-89.2944463269023,-86.8329630607627,-507.0
"(1, 11)","(3, 7)",-85.93493048037111,-86.00580729244288,-83.60325234324807,-86.58891623954726
"(0, 11)","(3, 7)",-87.56578962843628,-86.21088786706343,-88.62667813996345,-82.68184188902413
"(4, 11)","(3, 7)",-86.72588385878825,-88.33940020194507,-91.71058652659033,-507.0
"(0, 13)","(3, 4)",-119.62501047133429,-124.56416566868455,-126.16095656515814,-123.38446642908103
"(1, 13)","(3, 4)",-119.6579656273842,-115.9397029331983,-123.60840485062167,-118.01992441042532
"(2, 13)","(3, 4)",-116.25878501872901,-120.01463150271218,-510.0,-112.65538239176965
"(3, 13)","(3, 4)",-119.49915876487835,-124.64873934062629,-509.5,-126.17061424039213
"(2, 6)","(3, 9)",0.0,0.0,0.0,0.0
"(1, 3)","(3, 7)",-93.68071484696067,-506.5,-92.71189665674513,-88.42803561673287
"(0, 3)","(3, 7)",-87.56578962843628,-92.83397977179149,-92.67590715182078,-93.05515844396052
"(4, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 5)",-120.80338085016075,-509.0,-117.57686944056805,-116.96725618615145
"(0, 12)","(2, 5)",-116.75438617124838,-120.23213605787858,-118.72365402953382,-122.20186703535279
"(5, 8)","(3, 9)",-84.43634679708045,-81.75936457572274,-81.793984007534,-504.0
"(5, 7)","(3, 9)",-82.2752318997626,-81.68353164563493,-81.23167286315409,-81.57152790189437
"(5, 6)","(3, 9)",-75.7383132209375,-79.67413429983931,-78.09651362315984,-80.74657240391024
"(4, 6)","(3, 9)",-504.5,-78.26769357378811,-77.6627025201335,-79.65082749104612
"(5, 10)","(3, 7)",-89.83047290475909,-82.01089925625487,-506.0,-84.67487481693878
"(5, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(1, 12)","(1, 4)",-102.16566230617735,-511.0,-102.13460281177274,-108.7897920301266
"(0, 12)","(1, 4)",-97.04292761336868,-101.07750132820777,-105.325789804435,-98.96237692356783
"(5, 12)","(1, 3)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(1, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(4, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(5, 0)","(4, 8)",-99.4619485868815,-101.65482087689261,-101.65482087689261,-102.3439184393378
"(5, 1)","(4, 8)",-103.15415640976747,-101.40344365434098,-100.55589006642091,-98.29321357163522
"(5, 2)","(4, 8)",-101.95544536691216,-100.18953883349286,-99.38631396888661,-506.0
"(5, 8)","(1, 8)",-86.2754321911022,-82.01089925625487,-86.03058975326906,-507.0
"(5, 7)","(1, 8)",-84.6263954250885,-81.72807031987386,-82.58790877315704,-82.76719395736029
"(4, 6)","(1, 8)",-506.5,-74.15974245749602,-74.70860386107637,-72.26825455872313
"(1, 12)","(3, 5)",-127.4623205916744,-509.0,-135.88271234059312,-127.22202941777115
"(0, 12)","(3, 5)",-135.53976116919017,-127.72932028847634,-135.32762025307434,-130.497381671706
"(5, 7)","(1, 7)",-82.03842944157026,-81.72807031987386,-82.08170951508791,-79.39254245876802
"(4, 6)","(1, 7)",-506.5,-79.07976922633793,-80.20030904817742,-78.39722778279035
"(3, 8)","(3, 10)",-71.72053542207402,-72.03362637214816,-72.40257880060926,-73.77300242987526
"(2, 8)","(3, 10)",-71.77166561433876,-70.5721729433273,-72.42321441844946,-503.5
"(1, 8)","(3, 10)",-70.65553604592735,-73.16635609045797,-72.18673381426788,-504.0
"(0, 8)","(3, 10)",-72.43103118167211,-70.51913202823872,-73.66035181849531,-504.5
"(4, 8)","(3, 10)",-68.59288356263004,-74.19280612887557,-72.06009686747032,-503.5
"(3, 7)","(3, 10)",-70.79464154042324,-71.15183226651035,-504.5,-68.80943636657544
"(2, 7)","(3, 10)",-71.69666460790506,-70.41786922290532,-505.0,-70.40478015817212
"(1, 7)","(3, 10)",-72.75774433517509,-71.25489681736816,-505.5,-73.34448849384498
"(0, 7)","(3, 10)",-69.06194102956074,-72.88125702987364,-506.0,-72.42589383026112
"(4, 7)","(3, 10)",-67.5322026570458,-68.6601920422379,-69.7144927503066,-71.33894532203072
"(3, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(1, 6)","(3, 8)",0.0,0.0,0.0,0.0
"(0, 13)","(4, 4)",-112.44669992872466,-106.23152634853463,-114.97831164594766,-112.44669992872466
"(1, 13)","(4, 4)",-105.74123638736208,-102.91222984068821,-115.59434104283295,-107.55771297530183
"(2, 13)","(4, 4)",-97.14586215893804,-95.05977149941432,-510.0,-95.13220591162192
"(3, 13)","(4, 4)",-84.87715124989478,-93.72438467653382,-764.25,-88.22084328488063
"(3, 12)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(1, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(1, 7)","(2, 7)",-94.83894096411775,-96.8942721022546,-505.5,-93.31436473674273
"(0, 7)","(2, 7)",-94.90262538614742,-93.62586079179512,-506.0,-96.67594128883084
"(3, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(3, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(3, 10)","(3, 11)",-69.26195878748098,-66.45396627547026,-73.88705095819094,-878.5
"(2, 10)","(3, 11)",-65.39217317304822,-66.99324049257145,-503.5,-65.61410665140605
"(1, 10)","(3, 11)",-64.43824866760019,-65.33900438644739,-504.0,-63.675330598956855
"(0, 10)","(3, 11)",-65.34682531650793,-65.15177750595342,-504.5,-63.40087258855728
"(4, 10)","(3, 11)",-68.36781250337195,-72.441449296315,-999.1328125,-61.06461239946492
"(3, 9)","(3, 11)",-503.5,-503.5,-71.0703433994887,-70.11522377394834
"(2, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(1, 9)","(3, 7)",0.0,0.0,0.0,0.0
"(5, 11)","(4, 5)",-117.86764967779007,-115.88964989067537,-122.55544811303635,-508.5
"(4, 12)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 13)","(4, 8)",-109.60018346130737,-109.01248610096364,-505.5,-109.01248610096364
"(3, 9)","(1, 7)",-506.5,-507.5,-82.3875656143887,-81.99674268280091
"(2, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 13)","(3, 4)",-128.04777017202616,-122.62018793645295,-510.0,-122.5921054798108
"(1, 8)","(2, 8)",-90.34334546712418,-89.83318972643262,-86.80665925293266,-505.0
"(0, 8)","(2, 8)",-90.84373841746972,-90.1118777503293,-92.18652036695605,-505.5
"(2, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 10)","(2, 7)",-89.75000136509689,-87.01815882352065,-91.11723534433804,-87.06276114979218
"(2, 10)","(2, 7)",-87.88763605279482,-87.52349439430542,-505.5,-89.8093052274053
"(1, 10)","(2, 7)",-89.75617760815803,-88.33039605735956,-506.0,-91.09422110752598
"(0, 10)","(2, 7)",-88.3194299682745,-91.77443560392675,-506.5,-86.57363135414144
"(4, 10)","(2, 7)",-87.23660372198486,-92.26718044811474,-506.5,-87.45959368041383
"(3, 11)","(2, 7)",-85.4559632596245,-85.42462729132635,-90.50942680235215,-507.5
"(2, 11)","(2, 7)",-88.42883177087481,-84.52421550606442,-86.90208592215373,-507.0
"(1, 11)","(2, 7)",-89.30301731271199,-85.19667072712758,-90.12918326899864,-84.86753345259076
"(0, 11)","(2, 7)",-80.46813027983545,-87.83541057908282,-85.20300755214572,-85.71522221324639
"(4, 11)","(2, 7)",-88.72685259039403,-86.44019523084944,-86.84694983983873,-508.0
"(1, 8)","(1, 9)",0.0,0.0,0.0,0.0
"(3, 11)","(3, 12)",0.0,0.0,0.0,0.0
"(5, 11)","(4, 7)",-98.64373756736697,-98.0202379747619,-97.11142351709128,-506.5
"(4, 13)","(4, 4)",-89.45415743102299,-96.1991792765632,-509.0,-92.89075211503341
"(5, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 10)","(2, 7)",-90.99076108926931,-87.56578962843628,-507.0,-91.69156341797633
"(0, 2)","(3, 7)",-85.83267229849115,-88.64936360214833,-85.41295861820365,-87.93652196348515
"(1, 2)","(3, 7)",-85.23190777244423,-89.06713670479783,-87.09725540296783,-91.60129933142792
"(0, 1)","(3, 7)",-83.11277820818778,-83.31945795779478,-80.39599405227426,-83.0802220555321
"(1, 1)","(3, 7)",-81.52439115275203,-82.91502929142241,-82.60502975199343,-86.1427567673208
"(0, 0)","(3, 7)",-79.39875895639256,-78.81080357230165,-79.39875895639256,-81.54943521287979
"(1, 0)","(3, 7)",-79.45864291359862,-82.67473059723173,-83.11277820818778,-80.2903679439012
"(2, 2)","(3, 7)",-87.30086569487116,-85.68426904789628,-81.08928121772237,-506.5
"(2, 1)","(3, 7)",-82.86587054830784,-75.82973052613642,-77.28274383941212,-81.07951075412186
"(2, 0)","(3, 7)",-80.35930862109085,-74.319319481576,-78.22379125476498,-73.67141663541918
"(0, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(0, 13)","(1, 2)",-119.0981384345888,-129.25018386310737,-131.43376807380537,-119.0981384345888
"(1, 13)","(1, 2)",-126.5213537578519,-124.2325325278532,-132.93854876248903,-127.11366078899307
"(0, 13)","(2, 4)",-112.44669992872466,-115.12031934254446,-118.50358139626495,-112.44669992872466
"(1, 13)","(2, 4)",-120.89415500504907,-116.51362714291591,-115.91546410489701,-115.69966735091936
"(2, 13)","(2, 4)",-122.55640901839048,-116.38640396191569,-510.0,-122.5921054798108
"(0, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(0, 13)","(3, 5)",-132.47914495241176,-127.09275500523752,-134.97783872593797,-132.47914495241176
"(1, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(5, 12)","(1, 4)",0.0,0.0,0.0,0.0
"(1, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 13)","(2, 2)",-146.52381539983742,-150.20717652235953,-513.5,-136.89163469583872
"(1, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 6)","(2, 7)",0.0,0.0,0.0,0.0
"(1, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(2, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(5, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 8)","(1, 7)",-78.23926872867196,-80.46813027983545,-80.10033790851196,-508.0
"(5, 6)","(1, 7)",-81.91833120631915,-80.46813027983545,-83.23024266959516,-80.35585777765701
"(5, 5)","(1, 7)",-78.95690037718893,-78.22379125476498,-75.29772319727077,-81.04653331996965
"(4, 5)","(1, 7)",-72.5073444745405,-77.46542728493296,-76.21290789445676,-76.10472261701443
"(3, 5)","(1, 7)",-65.20603801546763,-72.46455600993276,-66.91164123947077,-506.5
"(2, 5)","(1, 7)",-60.92233644561739,-66.45203400810651,-62.065448825973164,-506.0
"(1, 5)","(1, 7)",-60.654402199722,-58.95128053817272,-58.41279816910698,-505.5
"(0, 5)","(1, 7)",-57.3435481351724,-57.98033124955673,-60.97983428136243,-506.0
"(5, 4)","(1, 7)",-70.88976893308563,-74.98771679214852,-509.0,-77.76290202271474
"(4, 4)","(1, 7)",-71.11370888929761,-75.10951498454867,-508.5,-68.83489882642851
"(3, 4)","(1, 7)",-64.55799612774996,-71.19240780108329,-508.0,-66.4235850537882
"(2, 4)","(1, 7)",-60.52609164225927,-59.700228762097126,-507.5,-62.543227175498856
"(1, 4)","(1, 7)",-55.619788998194736,-53.810252363919446,-55.4595875561871,-61.19466609432161
"(0, 4)","(1, 7)",-55.029738994388374,-59.140223248874236,-53.33754139676016,-55.103781869387525
"(5, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(2, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(0, 13)","(1, 3)",-122.22467383557026,-122.39463273101344,-115.35721212811957,-122.22467383557026
"(1, 13)","(1, 3)",-122.75354498327872,-122.9486986228628,-126.94957311742324,-117.33568688214747
"(2, 13)","(1, 3)",-116.30452751288398,-115.21913505715332,-512.0,-110.27605410610076
