level_0,level_1,1,2,3,4
"(5, 13)","(1, 5)",-514.1067937930113,-513.2293255576969,-767.25,-513.2293255576969
"(3, 13)","(2, 5)",-9.5,-10.5,-509.5,0.0
"(4, 13)","(2, 5)",-10.0,0.0,0.0,0.0
"(4, 1)","(4, 6)",-165.4696114642871,-161.66083865814278,-159.3352715096122,-159.28626548111473
"(4, 0)","(4, 6)",-165.16286244835678,-164.73238320385727,-164.89165987167814,-159.63568860232223
"(4, 2)","(4, 6)",-165.84787645501854,-160.6166546157873,-160.41751758810074,-505.5
"(5, 1)","(4, 6)",-163.68736523961618,-161.4402915061375,-165.39811867316322,-161.38988875847247
"(5, 0)","(4, 6)",-164.49561487973762,-163.33641632968659,-163.33641632968659,-165.83391504081803
"(5, 2)","(4, 6)",-160.35158817585682,-161.40345408604475,-163.1970716556849,-506.0
"(1, 6)","(4, 7)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 6)",-506.5,-505.5,-166.56306096051705,-168.25783085432892
"(2, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 7)",-151.04525284970606,-150.1230751694439,-152.66561231380217,-150.34589886722716
"(5, 5)","(3, 7)",-147.17193175427386,-146.78683266821213,-442.8424436006563,-149.21253506959954
"(4, 5)","(3, 7)",-143.42368444839747,-286.54203424692605,-146.30020150589098,-144.04101063159754
"(3, 5)","(3, 7)",-140.880097397098,-138.76426603806203,-142.70691802042774,-504.5
"(2, 5)","(3, 7)",-136.12508500393227,-139.9699774743255,-139.02591667082265,-757.5
"(1, 5)","(3, 7)",-132.58473600459456,-136.74000227824547,-138.27283254672852,-505.5
"(0, 5)","(3, 7)",-129.8863437647821,-134.58072279455354,-132.9563170181267,-506.0
"(5, 4)","(3, 7)",-140.43354497909314,-141.55822748572842,-760.5,-146.12010513309812
"(4, 4)","(3, 7)",-142.71251722163575,-143.1746236983883,-759.75,-142.89063658531578
"(3, 4)","(3, 7)",-142.35039734761347,-142.3263995753441,-759.0,-138.5977537117118
"(2, 4)","(3, 7)",-138.3926189735487,-136.57143436548824,-506.5,-136.89943922878393
"(1, 4)","(3, 7)",-137.51746836386488,-133.52486003530007,-135.12469229033158,-136.211330724723
"(0, 4)","(3, 7)",-133.54532761553537,-136.0837686808576,-129.45627553267593,-132.53747364296618
"(5, 3)","(3, 7)",0.0,0.0,0.0,0.0
"(4, 8)","(2, 8)",-43.70589791140572,-42.70359432081604,-40.907459891444134,-505.5
"(3, 7)","(2, 8)",-40.11316952496493,-41.12177897494527,-758.25,-39.11388919771716
"(2, 7)","(2, 8)",-40.10126788152256,-38.8179308706539,-505.0,-504.0
"(1, 7)","(2, 8)",-37.98400725956728,-39.49263688559456,-505.5,-39.52005799772324
"(0, 7)","(2, 8)",-37.927288509567276,-39.467553529505444,-506.0,-41.41859746461917
"(4, 7)","(2, 8)",-40.98656457459545,-40.042237600342794,-35.09455326330937,-40.29333372407869
"(3, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(2, 3)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 3)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 10)","(4, 8)",-62.30070146460662,-260.88779034375,-63.48498698559503,-61.51584577153912
"(2, 10)","(4, 8)",-54.67066256415461,-57.18170911777705,-504.5,-54.56964631171738
"(1, 10)","(4, 8)",-48.0232590621113,-53.033073394159885,-757.5,-52.999996198982714
"(0, 10)","(4, 8)",-47.16834770947575,-49.95305427704076,-505.5,-51.30949780361469
"(4, 10)","(4, 8)",-60.35801715238535,-56.61129525191168,-503.5,-58.108661347694905
"(3, 11)","(4, 8)",-56.981053530829435,-57.88485421047247,-61.85759109010724,-505.5
"(2, 11)","(4, 8)",-53.379444781846786,-58.096215665464044,-54.137539057656475,-506.0
"(1, 11)","(4, 8)",-50.47909072507514,-56.08038887085417,-50.23632683690911,-52.373313911564985
"(0, 11)","(4, 8)",-51.09904335193205,-52.58115905977978,-50.679404258333975,-47.62017574867774
"(4, 11)","(4, 8)",-56.80873325302153,-59.14200941711499,-56.742370259963806,-505.0
"(5, 10)","(4, 8)",-58.882934059067054,-56.77677640817646,-504.0,-58.32099631810083
"(5, 6)","(3, 8)",-38.50267306044205,-37.927288509567276,-40.05574772798309,-41.938120638261566
"(5, 5)","(3, 8)",-33.853358186505325,-35.55298877248126,-35.22516485304688,-36.62683118831853
"(4, 5)","(3, 8)",-37.791646076417344,-31.788846132014058,-32.2878049884375,-34.708909063520636
"(3, 5)","(3, 8)",-38.952789438903224,-36.58778315463906,-34.623065746448525,-504.5
"(2, 5)","(3, 8)",-33.08270675625,-36.514991232702,-37.75829414014148,-505.0
"(1, 5)","(3, 8)",-32.6673316603125,-35.268226486476976,-28.7714080625,-505.5
"(0, 5)","(3, 8)",-32.1766209415625,-29.495873250000002,-30.281338097499997,-506.0
"(5, 4)","(3, 8)",-35.545381261342264,-32.1766209415625,-507.0,-33.563261645606254
"(4, 4)","(3, 8)",-35.794744630304685,-35.29253763138593,-506.5,-32.911042412325
"(3, 4)","(3, 8)",-36.95988383189707,-35.57062601938676,-506.0,-34.63989204545156
"(2, 4)","(3, 8)",-35.09134925749219,-34.97333452170508,-506.5,-34.38331409583984
"(1, 4)","(3, 8)",-28.568511625,-30.539295880280505,-30.680240625000003,-32.5757450625
"(0, 4)","(3, 8)",-27.790699125,-27.76898625,-31.161836156249997,-27.7113276290625
"(5, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(4, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 7)",0.0,0.0,0.0,0.0
"(0, 6)","(4, 8)",0.0,0.0,0.0,0.0
"(3, 9)","(2, 8)",-504.5,-505.5,-40.86164414435546,-37.197012758007375
"(2, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(0, 2)","(4, 7)",-156.54310001041162,-160.72115071665817,-157.6000562197263,-166.51422371951855
"(1, 2)","(4, 7)",-163.67194208069247,-157.75974824756202,-162.10886523977175,-162.29978434131488
"(0, 1)","(4, 7)",-154.4343553096985,-156.15379244898924,-158.6006993187774,-154.5310592802416
"(1, 1)","(4, 7)",-160.23092876859513,-154.06093569998535,-159.12703752022577,-159.51445463897818
"(0, 0)","(4, 7)",-155.29520517733215,-157.77738383357726,-155.29520517733215,-155.8041991317365
"(0, 6)","(4, 7)",0.0,0.0,0.0,0.0
"(3, 8)","(2, 7)",-47.43441096972816,-46.585883080717814,-51.75084285919872,-46.001280437839306
"(2, 8)","(2, 7)",-49.44171998301936,-44.940519385649765,-505.5,-505.5
"(1, 8)","(2, 7)",-50.176455604507524,-48.1746821317289,-50.05426629594317,-506.0
"(0, 8)","(2, 7)",-47.16834770947575,-51.03759179256447,-48.235279521585724,-506.5
"(4, 8)","(2, 7)",-50.67652338916431,-44.843271562406294,-44.50820539792753,-506.5
"(2, 8)","(1, 7)",-44.62797490719808,-45.63671373182011,-44.801892601523406,-506.5
"(1, 8)","(1, 7)",-43.06270893770531,-46.94724979825686,-506.0,-506.0
"(0, 8)","(1, 7)",-41.37522382861885,-43.95850685603502,-37.971184999733275,-506.5
"(3, 8)","(1, 7)",-37.74535876772411,-38.22010804445312,-40.43716793081602,-39.40813908984374
"(4, 7)","(1, 7)",-42.14094058120136,-35.0146457859375,-34.26303609375,-39.64224037732031
"(3, 6)","(1, 7)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 8)",0.0,0.0,0.0,0.0
"(3, 7)","(4, 7)",-159.20932870834952,-158.2464804826812,-756.75,-161.96410640078756
"(2, 7)","(4, 7)",-162.36792069556918,-159.05381048024466,-505.0,-162.29581123860464
"(1, 7)","(4, 7)",-164.31835536432442,-160.2966531917723,-505.5,-163.32700894052925
"(0, 7)","(4, 7)",-164.31835631501554,-163.2742273102276,-759.0,-166.5602555535375
"(2, 2)","(4, 7)",-155.4583963010951,-155.48407361650249,-157.61923966025125,-759.75
"(2, 1)","(4, 7)",-157.33278173799465,-151.41968218214367,-151.52977019422792,-153.17362809811087
"(1, 0)","(4, 7)",-155.3200052795919,-157.90518356808997,-154.4343553096985,-159.21890698134592
"(2, 0)","(4, 7)",-154.3345254920735,-155.60494569169038,-151.36709939860773,-150.73913790925002
"(3, 2)","(4, 7)",-156.9121581535749,-154.1448443398533,-154.28136303069738,-506.0
"(3, 1)","(4, 7)",-152.70130358781924,-151.92589226615797,-156.56163094058255,-153.9505315270893
"(3, 0)","(4, 7)",-151.66400981664117,-153.90330654886412,-149.86885819013315,-153.35491985646024
"(5, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 1)","(4, 7)",-153.84932204881875,-152.12232621524691,-148.52944095545945,-148.83889842319644
"(4, 0)","(4, 7)",-147.11483786603412,-149.09225580454358,-146.1782129725704,-151.64500775744466
"(4, 2)","(4, 7)",-155.84948064231872,-153.58761564567996,-150.34391517022172,-505.5
"(5, 1)","(4, 7)",-145.67015430460924,-146.1782129725704,-150.80951580719253,-147.38990946232474
"(5, 0)","(4, 7)",-143.06833490877827,-143.08427958807354,-143.26454945504963,-146.98632494537787
"(5, 2)","(4, 7)",-154.02376061722651,-153.1136841665583,-151.61099051235993,-506.0
"(5, 11)","(4, 8)",-57.07291286263302,-58.37719308562419,-58.89720881074179,-505.5
"(3, 7)","(3, 6)",0.0,0.0,0.0,0.0
"(1, 3)","(4, 8)",-51.05458099991178,-506.5,-51.41568704291484,-49.12378963679021
"(0, 3)","(4, 8)",-44.44123596560156,-50.19517778767403,-49.48316739325625,-44.72368893364404
"(5, 7)","(2, 7)",-47.53044843652358,-47.16834770947575,-46.67984742839014,-42.814713148882134
"(4, 6)","(2, 7)",-505.5,-43.32872607955625,-41.0839456233375,-44.60252942038687
"(2, 9)","(1, 8)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 7)",-505.5,-504.5,-163.13948762593458,-161.64444870428696
"(4, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 10)","(4, 6)",-166.013807787794,-164.17872777222755,-163.5389012299117,-165.00228396526762
"(2, 10)","(4, 6)",-161.44434210750632,-163.52657211720228,-506.5,-160.39146332983478
"(1, 10)","(4, 6)",-156.0031458545226,-159.11229854636335,-760.5,-158.19802042646614
"(0, 10)","(4, 6)",-152.62323156061177,-160.2397278743847,-507.5,-152.71378649021523
"(4, 10)","(4, 6)",-165.68071826138845,-162.51621922356182,-505.5,-165.7684848979715
"(3, 11)","(4, 6)",-161.77582289763276,-162.9051703933623,-167.6653946946742,-507.5
"(2, 11)","(4, 6)",-156.98247298482642,-164.59455286847947,-158.2291593112944,-762.0
"(1, 11)","(4, 6)",-150.29962727081084,-154.3836724567951,-155.57918459897428,-150.45612982996602
"(0, 11)","(4, 6)",-150.28970590907846,-146.31127006265132,-155.9880575044201,-147.35590921495947
"(4, 11)","(4, 6)",-164.10682935258495,-164.9939777497785,-161.94262640749884,-507.0
"(5, 10)","(4, 6)",-164.53703415162923,-307.06476941674646,-506.0,-162.7794690395663
"(3, 9)","(3, 7)",-505.5,-505.5,-149.45832169086066,-143.480063022006
"(2, 9)","(3, 7)",0.0,0.0,0.0,0.0
"(0, 2)","(4, 8)",-47.403985029975004,-47.130364066431355,-43.9381244115625,-48.13921659912144
"(1, 2)","(4, 8)",-43.288252023125,-45.14839729205876,-50.49654429170634,-48.85731293415253
"(0, 1)","(4, 8)",-45.273365678884375,-41.28495085427344,-48.03414117951094,-47.285938293724996
"(1, 1)","(4, 8)",-47.57282799028749,-48.218377094184376,-50.351265344348434,-42.39124754131172
"(0, 0)","(4, 8)",-44.552244380625,-46.480803403725005,-44.552244380625,-44.23852600117188
"(1, 0)","(4, 8)",-44.521306880625005,-45.76308328714704,-50.366734094348445,-51.09956353196142
"(3, 9)","(2, 7)",-505.5,-506.5,-38.53727773150618,-37.41180828555664
"(2, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 8)","(2, 8)",-42.537913486132,-37.927288509567276,-37.52328500727117,-506.0
"(5, 7)","(2, 8)",-38.0843848990439,-35.55298877248126,-37.695353713103515,-35.809502657388364
"(4, 6)","(2, 8)",-758.25,-32.62988262215469,-26.951023437499998,-35.820408528159135
"(3, 3)","(3, 7)",0.0,0.0,0.0,0.0
"(2, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 12)","(4, 8)",0.0,0.0,0.0,0.0
"(3, 8)","(3, 9)",-25.92902486193203,-26.424474661548437,-27.275914884843203,-25.435430361650013
"(2, 8)","(3, 9)",-25.97346998230078,-26.182221437571478,-25.702052423034374,-503.5
"(1, 8)","(3, 9)",-26.979711008984374,-26.948376704647735,-27.75871038234375,-504.0
"(0, 8)","(3, 9)",-27.2016206296875,-27.260188484765624,-30.759947590246874,-504.5
"(4, 8)","(3, 9)",-22.751877382903697,-25.735136880937503,-22.935348001406247,-503.5
"(3, 7)","(3, 9)",-26.438763748253905,-25.783796743579686,-504.5,-22.54952733425568
"(2, 7)","(3, 9)",-28.886492413491403,-24.48510219,-505.0,-24.53146336420469
"(1, 7)","(3, 9)",-27.565773128437502,-25.6321171434375,-505.5,-28.24244509885383
"(0, 7)","(3, 9)",-27.2263715659375,-28.589895680625002,-506.0,-29.119154677557034
"(4, 7)","(3, 9)",-23.54220684121094,-25.327244363906253,-22.36020547015625,-21.39042882701719
"(3, 6)","(3, 9)",0.0,0.0,0.0,0.0
"(2, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(4, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 8)","(1, 8)",-5.5,-6.5,-6.5,0.0
"(4, 7)","(1, 8)",-6.0,0.0,-7.0,0.0
"(1, 6)","(1, 8)",0.0,0.0,0.0,0.0
"(3, 9)","(3, 10)",-503.5,-503.5,-20.797792731445313,-20.655879052182623
"(2, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(2, 6)","(3, 8)",0.0,0.0,0.0,0.0
"(2, 2)","(4, 8)",-45.92587537300547,-41.7738309086375,-38.3249635392,-506.5
"(2, 1)","(4, 8)",-45.73649203269922,-42.14712698637578,-47.38851627997501,-40.59489792859375
"(2, 0)","(4, 8)",-44.186215661875,-47.65401663888453,-47.403985029975004,-45.016032843717184
"(3, 2)","(4, 8)",-38.84647416732344,-40.3210972321875,-39.69755506482187,-506.0
"(3, 1)","(4, 8)",-42.42532134963281,-42.80045418504609,-45.40208385310312,-39.608578294818756
"(3, 0)","(4, 8)",-44.857311935625006,-46.38401444244765,-44.44123596560156,-44.55467912763281
"(5, 8)","(2, 7)",-43.581293168139155,-38.51573783685468,-44.695287021346935,-507.0
"(2, 7)","(2, 6)",0.0,0.0,0.0,0.0
"(5, 6)","(2, 7)",-43.33925642150625,-44.82315914767041,-47.702376722317965,-44.771933471619874
"(5, 5)","(2, 7)",-42.40927392513365,-41.47848690122812,-272.05950937500006,-42.505354974971944
"(4, 5)","(2, 7)",-38.40747569989453,-40.240765669266835,-41.276259199617776,-39.33781299448292
"(3, 5)","(2, 7)",-36.854503168828124,-41.80359277435433,-42.27367985720099,-505.5
"(2, 5)","(2, 7)",-38.10141501669843,-38.65913565431494,-35.81245870687499,-505.0
"(1, 5)","(2, 7)",-37.82292818841875,-35.99952366731875,-35.62551290434219,-505.5
"(0, 5)","(2, 7)",-32.1766209415625,-35.0496165553125,-36.93571147265625,-506.0
"(5, 4)","(2, 7)",-40.219766493004684,-29.775749062499997,-508.0,-34.564485947748516
"(4, 4)","(2, 7)",-43.234106160931404,-38.76210497121094,-507.5,-38.24141581512354
"(3, 4)","(2, 7)",-40.7111658738457,-40.87333536451446,-507.0,-40.97903205490664
"(2, 4)","(2, 7)",-37.57678379239063,-39.266538271095314,-506.5,-35.91220670894781
"(1, 4)","(2, 7)",-35.040651879375,-35.49678398770636,-31.1870896875,-35.6023399238017
"(0, 4)","(2, 7)",-34.651745629375,-34.41835353734375,-34.914552046875,-34.88027186935625
"(5, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(2, 12)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 1)","(4, 8)",-42.00632626252282,-41.964016701932806,-43.022374097790625,-41.325305461723545
"(4, 0)","(4, 8)",-45.11552960622656,-44.45057080696501,-41.47848690122812,-41.945224884560155
"(4, 2)","(4, 8)",-39.33263502185625,-264.14250000000004,-43.53971073900234,-505.5
"(2, 7)","(3, 7)",-77.8084660996658,-80.19352142874712,-757.5,-75.356512998026
"(1, 7)","(3, 7)",-75.94134201497022,-78.22679347261015,-505.5,-78.31902862111733
"(0, 7)","(3, 7)",-74.54686864305458,-76.46668730527827,-506.0,-75.62196008125781
"(4, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 12)","(4, 8)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 8)",-50.470369426101044,-506.0,-52.823967021675784,-46.50599799116132
"(0, 12)","(4, 8)",-46.680433592857426,-50.00787090838037,-49.01130547600238,-44.110986649657185
"(3, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 1)","(4, 8)",-45.008590364685965,-41.47848690122812,-38.65716439734375,-39.18015175044687
"(5, 0)","(4, 8)",-43.00206359716407,-37.126870317187496,-37.126870317187496,-41.70305054406445
"(5, 2)","(4, 8)",-37.295148572320315,-32.1766209415625,-39.862887119978126,-506.0
"(3, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(2, 3)","(3, 7)",0.0,0.0,0.0,0.0
"(2, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(3, 10)","(2, 8)",-33.03605120544844,-28.95588309375,-34.39845844451523,-29.124043565624998
"(2, 10)","(2, 8)",-28.886061187499998,-28.006317972187496,-504.5,-30.650960627031246
"(1, 10)","(2, 8)",-29.202935906249998,-26.690270156249998,-505.0,-25.58407425
"(0, 10)","(2, 8)",-23.820599249999997,-25.999838565937498,-505.5,-27.302980323734374
"(4, 10)","(2, 8)",-29.539672723515626,-29.988643692656254,-505.5,-30.800189879374997
"(3, 11)","(2, 8)",-32.520963660625,-27.74840582363485,-31.543968752484375,-506.5
"(2, 11)","(2, 8)",-32.852040066562495,-32.5340057653125,-28.450251380624998,-506.0
"(1, 11)","(2, 8)",-30.34850146875,-30.245353800234376,-26.36564662875,-27.461844
"(0, 11)","(2, 8)",-25.8056491875,-25.0231459078125,-25.156567125000002,-27.2603875
"(4, 11)","(2, 8)",-25.41917390625,-32.992811663124996,-30.020380096436718,-507.0
"(5, 10)","(2, 8)",-31.503215434249217,-32.1766209415625,-506.0,-29.87045753125
"(3, 10)","(4, 7)",-158.49831385024794,-157.1554636109911,-160.37503557755088,-157.77733076091423
"(2, 10)","(4, 7)",-150.4913531239335,-155.90770957291565,-758.25,-154.94841251603515
"(1, 10)","(4, 7)",-147.24430878950864,-149.15775309871972,-506.0,-144.32257841483997
"(0, 10)","(4, 7)",-142.8936165971375,-143.90935422208642,-506.5,-146.3543726283566
"(4, 10)","(4, 7)",-159.86918710226047,-155.01336523513876,-504.5,-155.40546389742786
"(3, 11)","(4, 7)",-153.3495826252709,-152.58803987593615,-158.04278166473222,-506.5
"(2, 11)","(4, 7)",-152.03876381435936,-151.70555776219396,-150.2667646342344,-507.0
"(1, 11)","(4, 7)",-148.10349700893101,-144.451191843997,-297.5829353169132,-144.650638531991
"(0, 11)","(4, 7)",-146.03120474028617,-143.72382411856768,-149.03452439584044,-145.64453813702818
"(4, 11)","(4, 7)",-155.2061868864444,-153.89152531801238,-151.95839571880668,-506.0
"(5, 10)","(4, 7)",-156.91357321107034,-154.26321423402874,-505.0,-153.88259031689626
"(5, 11)","(4, 6)",-161.81275358855459,-164.89165987167814,-164.19412927863323,-761.25
"(5, 6)","(2, 8)",-32.04724417593749,-32.1766209415625,-31.721273687500002,-33.7816553207625
"(5, 5)","(2, 8)",-29.015771,-27.790699125,-31.521186281249996,-27.426080374999998
"(4, 5)","(2, 8)",-21.2335875,-30.2574756590625,-24.459925,-21.630005437499996
"(3, 5)","(2, 8)",-17.338749999999997,-16.5401625,-16.325,-505.5
"(2, 5)","(2, 8)",-15.82875,-15.296399999999998,-15.326249999999998,-505.0
"(1, 5)","(2, 8)",-9.75,-14.2976625,-6.5,-505.5
"(0, 5)","(2, 8)",-6.5,-6.0,-7.0,-506.0
"(5, 4)","(2, 8)",-27.44539375,-29.775749062499997,-508.0,-30.209726124999996
"(4, 4)","(2, 8)",-22.040206249999997,-26.028455410312503,-507.5,-26.951344437499998
"(3, 4)","(2, 8)",-17.4375,-17.600775,-507.0,-19.8517875
"(2, 4)","(2, 8)",-14.344999999999999,-16.2951375,-506.5,-17.6551375
"(1, 4)","(2, 8)",-7.0,-14.553899999999999,-7.0,-6.0
"(0, 4)","(2, 8)",-7.0,-6.5,-7.5,-6.5
"(5, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(4, 8)","(1, 7)",-38.10824886734375,-34.68750946875,-39.78492814938971,-507.5
"(1, 7)","(1, 6)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(2, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 9)","(1, 8)",-505.5,0.0,0.0,0.0
"(2, 8)","(3, 8)",-57.44919520182836,-63.46766931924615,-56.862525974308795,-504.5
"(1, 8)","(3, 8)",-58.10653040312998,-59.63959793584502,-59.265048611548465,-505.0
"(0, 8)","(3, 8)",-53.645420186556976,-58.322333341175394,-57.86260101996125,-505.5
"(0, 13)","(4, 8)",-44.44123596560156,-43.7024282198207,-46.80548957191992,-44.44123596560156
"(1, 13)","(4, 8)",-44.60134859212499,-42.72533202329279,-45.97074154268135,-41.47848690122812
"(2, 13)","(4, 8)",-38.832442914029684,-42.110348766736465,-506.0,-38.51573783685468
"(3, 13)","(4, 8)",-39.61871617279219,-42.32918596930908,-505.5,-41.37522382861885
"(1, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 13)","(4, 8)",-40.90551085582969,-41.902589508736035,-505.0,-37.927288509567276
"(4, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(2, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 12)","(4, 6)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 6)",-139.1729621340138,-508.0,-143.39380366341038,-142.6689902180276
"(0, 12)","(4, 6)",-141.49704449505327,-139.64558635364736,-149.72501279815745,-142.39084146523416
"(0, 13)","(4, 6)",-135.35194296185352,-137.84315170759794,-143.92711200049357,-137.61895924517702
"(1, 13)","(4, 6)",-135.47595637574855,-137.0218030164666,-139.05316218409274,-138.72397684637474
"(2, 13)","(4, 6)",-131.12032220808632,-137.71034788801944,-508.0,-131.01708924379835
"(3, 13)","(4, 6)",-136.67076708025914,-129.9237633665239,-507.5,-130.69365063301586
"(4, 13)","(4, 6)",-135.27173174735378,-266.2125,-507.0,-129.41267098111013
"(5, 13)","(4, 6)",-23.9964375,-23.880200000000002,-507.5,-23.880200000000002
"(4, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(2, 8)","(2, 9)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(3, 10)","(3, 7)",-144.24576957952942,-140.8315391203567,-141.5801013642493,-143.65613554593432
"(2, 10)","(3, 7)",-139.45549789016948,-141.44923109744477,-505.5,-143.53214878634748
"(1, 10)","(3, 7)",-139.84946196076038,-137.2472173117016,-759.0,-139.98614949544827
"(4, 10)","(3, 7)",-143.70390631729907,-140.39664589159042,-505.5,-140.99217683582293
"(3, 11)","(3, 7)",-141.9568983411162,-144.1338529200852,-139.5252134906207,-506.5
"(2, 11)","(3, 7)",-142.5811670386309,-138.92844271181644,-142.20231606181582,-507.0
"(1, 11)","(3, 7)",-141.86518621251628,-139.81768511623835,-136.55958753417502,-138.88303196366354
"(0, 11)","(3, 7)",-143.08427958807354,-137.94662080668604,-141.780125027228,-142.71691957877937
"(4, 11)","(3, 7)",-141.17022821117962,-139.79792927171977,-143.4449066090365,-507.0
"(1, 3)","(3, 7)",-128.95468837776124,-759.75,-129.96759680925777,-131.94832624469728
"(0, 3)","(3, 7)",-129.41267098111013,-127.16943535477273,-126.65530656639393,-132.74384919664146
"(2, 6)","(3, 9)",0.0,0.0,0.0,0.0
"(3, 6)","(1, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 8)","(3, 9)",-23.077153490913084,-22.2761221903125,-23.777339484375002,-504.0
"(5, 7)","(3, 9)",-24.816796889048437,-24.751246878125002,-23.8946461875,-21.7164346903125
"(4, 6)","(3, 9)",-504.5,-20.908655625,-19.970775,-20.327831964130077
"(5, 10)","(3, 7)",-142.46484875949972,-141.55822748572842,-506.0,-139.22673581518927
"(1, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(2, 3)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(5, 7)","(1, 7)",-35.3102219375,-27.790699125,-30.21362034375,-32.1702987234375
"(4, 6)","(1, 7)",-506.5,-24.6864375,-27.327178125,-30.8748876875
"(5, 13)","(4, 8)",-39.15553798847118,-41.37522382861885,-505.5,-35.55298877248126
"(1, 7)","(2, 7)",-47.036412390413844,-51.99415194445825,-505.5,-47.79861666645126
"(0, 7)","(2, 7)",-43.23765206701944,-47.68738072890822,-506.0,-47.287198249749196
"(1, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(1, 9)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 8)","(3, 10)",-17.55256875,-16.160083219082033,-17.9458245625,-20.539386454225465
"(2, 8)","(3, 10)",-16.828874999999996,-17.98666768151555,-17.32831875,-503.5
"(1, 8)","(3, 10)",-18.312936875000002,-18.50368578375,-19.947369328125,-504.0
"(0, 8)","(3, 10)",-19.850499375000002,-19.74245962921875,-16.59645625,-504.5
"(4, 8)","(3, 10)",-16.736112552734376,-11.655000000000001,-11.34,-503.5
"(3, 7)","(3, 10)",-16.19015625,-12.7576125,-504.5,-15.512520312500001
"(2, 7)","(3, 10)",-17.7176375,-13.793875,-505.0,-15.8196625
"(1, 7)","(3, 10)",-18.381680625,-15.724821375000001,-505.5,-19.47313209375
"(0, 7)","(3, 10)",-14.5638625,-15.970812500000001,-506.0,-17.26090625
"(4, 7)","(3, 10)",-14.038383343749999,-10.9775,-11.4725,-11.991975
"(3, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(5, 8)","(1, 8)",-6.0,0.0,0.0,0.0
"(4, 6)","(1, 8)",-506.5,0.0,0.0,0.0
"(3, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(1, 8)","(2, 8)",-39.41836816303969,-46.21775470817782,-37.11905530644228,-505.0
"(0, 8)","(2, 8)",-39.306956424563126,-40.83034391463862,-41.722665130889254,-505.5
"(2, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(1, 6)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 9)","(1, 7)",-506.5,-507.5,-32.30839545775156,-29.974926562499995
"(3, 10)","(3, 11)",-16.708542870527346,-17.018392544121095,-17.0305777734375,-502.0
"(2, 10)","(3, 11)",-13.298674625,-16.318473247117385,-503.5,-11.2420171875
"(1, 10)","(3, 11)",-8.7325,-11.41272215625,-504.0,-9.8287875
"(0, 10)","(3, 11)",-4.0,-8.868629437500001,-504.5,-7.23
"(4, 10)","(3, 11)",-16.11349222617188,-14.4637870625,-503.5,-14.194029015624999
